likes,reposts,text,I
2505,146,"Я ненавидел утра. Они напоминали мне, что у ночи бывает конец и что нужно вновь как-то справляться со своими мыслями. 

Януш Леон Вишневский",TRUE
3421,174,"Мы должны быть честными с теми, кого любим.

Анхель де Куатье.",FALSE
4801,273,"И вообще не бывает так, чтобы все стало, как было.

Булгаков, ""Мастер и Маргарита""",FALSE
4010,209,"Когда нет ссор, значит, все скоро кончится.

Эрих Мария Ремарк ""Три товарища""",FALSE
2598,151,"Надо много пережить, чтобы стать человеком.

Экзюпери",FALSE
2213,117,"Сначала увидал в кино,или рассказывал кто-то,
Потом я сам наступил,в уже знакомое болото,
Хотел обратно вылезть,но вдруг дыхание сперло,
Я думал зашел по колено, но было уже по горло",TRUE
1131,4,"закутаться в одеяло.  читать ""М"". теплота снаружи. теплота внутри.
спасибо.",FALSE
754,1,"М,ты спаситель в эти осенние вечера.",FALSE
2409,138,"Истинная сила человека не в порывах, а в нерушимом спокойствии. 

Лев Толстой.",FALSE
2935,229,"Мне кажется, у каждого в этом мире и те или иные периоды жизни сердце бывает разбито. И это не обязательно тот случай, когда мы теряем любимого человека. Прежде всего, я имею в виду то разбитое сердце, когда мы начинаем понимать, что мечты наши померкли, а самые сокровенные желания так и не выполнены, когда мы продаем себя за бесценок и соглашаемся на удел посредственности; когда мы видим, в каком состоянии находится наш мир, как торжествуют низменные ценности. Я размышлял над тем, о чем однажды сказал Бенджамин Дизраэли: «Жизнь слишком коротка, чтобы жить убого». 

Робин Шарма. Кто заплачет, когда ты умрешь?",TRUE
3813,169,"...зачем же гнаться по следам того, что уже окончено? 

М.А. Булгаков ""Мастер и Маргарита""",FALSE
4283,224,"Если ты хочешь, чтобы кто-то остался в твоей жизни, - никогда не относись к нему равнодушно. 

Ричард Бах.",FALSE
3444,173,"Ты не делаешь меня счастливее, ты делаешь меня умнее.

Марина Цветаева",FALSE
3148,159,"В любви разница между мужчиной и женщиной в том, что женщина любит весь день напролет, а мужчина - только урывками.

Уильям Сомерсет Моэм",FALSE
3698,184,"Женщины, конечно, умнее. Вы когда-нибудь слышали о женщине, которая бы потеряла голову только от того, что у мужчины красивые ноги?

Фаина Раневская",FALSE
4884,279,"О, Господи, - вздохнула она, - всегда одно и то же! Если хочешь, чтобы мужчина хорошо к тебе относился, веди себя с ним, как последняя дрянь; а если ты с ним обращаешься по-человечески, он из тебя вымотает всю душу.

Сомерсет Моэм",FALSE
3141,168,"А люди всегда думают, что они видят тебя насквозь. Мне-то наплевать, хотя тоска берет, когда тебя поучают — веди себя как взрослый. Иногда я веду себя так, будто я куда старше своих лет, но этого-то люди не замечают. Вообще ни черта они не замечают. 

Джером Д. Сэлинджер.",TRUE
4982,175,"Дай нам Боже не скучать о тех, кто нас не любит. 

Слава Сэ",FALSE
1949,136,"Прошлое, настоящее, будущее — это сказка для разума. Каждое событие жизни происходит в каждый миг. Всегда. Сейчас я смотрю тебе в глаза, и, поверь мне, это длится вечность.

Анхель де Куатье ""Исповедь Люцифера""",TRUE
3457,125,"Женщине, чтобы лечь в постель с мужчиной, необходимо ощущение близости, доверия и прочности связи. Мужчине — главным образом — место.

Я. Вишневский.",FALSE
2970,128,"Ничто так не льстит мужскому самолюбию, ничто так не поднимает мужчину в его же собственных глазах, как безграничная, безотчетная любовь к нему женщины, к которой он, в свою очередь, равнодушен.

Анхель де Куатье",FALSE
3584,187,"Дружба между мужчиной и женщиной возможна… при определённой доле физического отвращения.

Фридрих Ницше",FALSE
2731,172,"Один французский журнал для мужчин объявил конкурс на лучшее описание своего утра. Первое место занял автор такого произведения: ""Я встаю, завтракаю, одеваюсь и еду домой.""

Тот же французский журнал объявил другой конкурс:
""Представьте себе, что вы сидите в ресторане с женщиной, с которой только что познакомились и которая вам нравится. Вам необходимо выйти в туалет. Как вы объясните ей свой выход, причем так, чтобы это было правдой и прилично звучало? Первое место заняло такое объяснение: 
""Мадам, я должен выйти помочь своему другу, с которым познакомлю вас чуть позже»",TRUE
4199,265,"— ...быть может, во всём виновата осень; я ощущаю её сильнее, чем ты. Осенью рвутся пакты и всё становится недействительным. И человек хочет...
Да, чего же он хочет?
— Любви. 

Эрих Мария Ремарк ""Тени в раю""",TRUE
1258,77,"Надо следить за своим лицом, 
чтоб никто не застал врасплох, 
чтоб не понял никто, как плох, 
чтоб никто не узнал о том. 
Стыдно с таким лицом весной. 
Грешно, когда небеса сини, 
белые ночи стоят стеной — 
белые ночи, черные дни. 
Скошенное (виноват!), 
мрачное (не уследил!), 
я бы другое взял напрокат, 
я не снимая его б носил, 
я никогда не смотрел бы вниз, 
скинул бы переживаний груз. 
Вы оптимисты? И я оптимист. 
Вы веселитесь? И я веселюсь. 

А. Володин",TRUE
1432,90,"#M_books

В мире не слишком отдаленного будущего главный герой, Гай Монтэг, служит пожарником. Однако его работа вовсе не в том, чтобы тушить пожары, а в том, чтобы разжигать их и уничтожать книги, от которых в идеальном обществе будущего одни проблемы. Но однажды Монтэг встречает странную девушку и впервые задумывается о том, почему он должен уничтожать книги и что же в них написано.",FALSE
3372,167,"Всего три слова. Я люблю вас. Они прозвучали так безнадёжно. Будто он сказал: ""Я болен раком"". Вот и вся его сказка.

Джон Фаулз. Коллекционер",TRUE
390,3,"Боже... М. спасибо Вам за все то, что вы делаете. Читая эти чудесные, волшебные цитаты, Вы заставляете душу оживать,парить, чувствовать легкость. Снова прочувствовать то, что так давно позабылось. Снова ощутить тот прекрасный вкус воспоминаний.   Каждый день, почти в каждой строчке я нахожу себя. Каждая песня в Вашей группе, улавливает, затрагивает мельчайшие фибры моей души, не оставляя равнодушным ничего внутри. Спасибо Вам за возможность чувствовать. Ведь в наше время, люди совсем позабыли что это такое... Они забыли что они люди...
Оставайтесь людьми, любите, творите. ЧУВСТВУЙТЕ.",TRUE
2578,99,"Люблю тебя сейчас
Не тайно — напоказ.

Владимир Высоцкий",FALSE
2821,154,"Я не могу говорить. Я могу только чувствовать.

Курт Кобейн",TRUE
1596,80,"Умение ставить разумные вопросы — признак ума и проницательности. 

Иммануил Кант",FALSE
1970,102,"Люди не любят, более того, ненавидят тех, кого они обидели.

Ф.М. Достоевский",FALSE
2896,211,"Пахнет осенью. Что-то необыкновенно грустное, приветливое и красивое. Взял бы и улетел куда-нибудь вместе с журавлями.

А. Чехов",FALSE
1973,95,"Я один на этой белой, окаймленной садами улице. Один — и свободен. Но эта свобода слегка напоминает смерть

Сартр",TRUE
6190,332,"Как же неприятно потратить на человека так много времени лишь для того, чтобы узнать, что он так и остался для тебя лишь посторонним. 

« Вечное сияние чистого разума»",FALSE
3738,283,"Хорошо, что есть осень, она нежно и аккуратно готовит нас к холодам. Любимая осень. Время размышлений, рук в карманах, чая по вечерам и приятной меланхолии.

Эльчин Сафарли, ""Если бы ты знал""",FALSE
4044,220,"Осень - время, когда может быть грустно без причины.

А. П. Чехов",FALSE
2796,111,"Все мужчины – подлецы. Подлее всего, что они способны улыбаться, признаваясь в этом. 

Д. Фаулз.",FALSE
1668,113,"Пыль мертвых слов пристала к тебе: омой свою душу молчанием. 

Р. Тагор",FALSE
5360,273,"Опасное дело — к кому-то привязываться. С ума сойти, до чего от этого бывает больно. Больно от одного лишь страха потерять.

Марк Леви",FALSE
1186,39,"Хочу взглянуть в твои уставшие глаза,
не видно их за горизонтом
иль вовсе нет тебя?",FALSE
2141,123,"В иные минуты хочется умереть, потому что видишь жизнь насквозь — и тогда все теряет значение и смысл

А. Камю",FALSE
2458,105,"Мне стало противно, и я ушел. Вернее, остался.

С. Довлатов",TRUE
3912,206,"Людям нельзя доверять, в этом весь ужас.

Рэй Брэдбери. 451 градус по Фаренгейту",FALSE
481,8,"Не существовать, а жить! Именно жить- помогаете Вы. Мечтать, летать, любить- это все Вы. Каждым словом, каждой строчкой.. Замираешь на секунду, листаешь вниз и УДАР! Удар в сердце.. Мотор заводиться дальше. Спасибо вам. За слова, в которых заложена целая жизнь. Спасибо вам за ваше трудолюбие. И каждый день я рождаюсь заново/ благодаря вам. Каждый раз.....",TRUE
2148,105,"А вы огрубели, вам кажется, что надо орать во всю глотку, чтобы вас расслышали.

Антуан де Сент-Экзюпери ""Цитадель""",FALSE
2176,70,"Я увидел тебя, красавица, и теперь ты принадлежишь мне, кого бы ты ни ждала, даже если я никогда тебя больше не увижу, - думал я. - Ты принадлежишь мне, и весь Париж принадлежит мне, а я принадлежу этому блокноту и карандашу.

Эрнест Миллер Хемингуэй",TRUE
4346,316,"Ты принадлежишь мне, я сделал тебя своей, и ни в одной сказке нет женщины, за которую сражались бы дольше и отчаяннее, чем я сражался за тебя с самим собой, так было с самого начала, так повторялось снова и снова, и так, видно, будет всегда.

Франц Кафка",TRUE
2144,162,"Так надо жить в любой ситуации. Расслабься и любуйся видами. А мы живем, как тот водитель, который каждую минуту ожидает встречи с новым грузовиком

Макс Фрай",FALSE
7489,403,"Излишняя откровенность приносит только неприятности.

Селин",FALSE
1486,70,"Вам кажутся темными мои слова? Тьма в наших душах - этого вам не кажется?

Джеймс Джойс",FALSE
2369,118,"Я имею счастье проводить время с утра и до вечера в обществе гениального человека, то есть с самим собой, а это очень приятно

Гюго",TRUE
1086,41,"Человек не должен позволять себе делать предметом разговора то, что как бы намекает на исключительность его существования.

Диалоги с Иосифом Бродским",FALSE
2299,136,"Мелкий воришка из меня никакой. Мне нужен весь мир или ничего.

Буковски",FALSE
3354,257,"Люблю жить ночью. Ночью иная степень свободы.

Эльчин Сафарли ""Сладкая соль Босфора""",FALSE
4012,206,"Ужасно, что вы не можете относиться ко мне просто как к другу. Забудьте, что я существо противоположного пола, чувствуйте себя спокойнее

Фаулз",TRUE
4115,266,"Я не болен. Просто в октябре я чувствую себя так, будто мои внутренности грызут дикие звери 

Габриэль Гарсиа Маркес",TRUE
2700,139,"Я спешу посмеяться над всем, иначе мне пришлось бы заплакать. 

Пьер де Бомарше",TRUE
4781,257,"— Ты знаешь, где место таким девочкам, как ты?
— Да. Там, где таких мужчин, как вы, не пустили бы даже через черный ход.

Айн Рэнд. Мы живые",FALSE
2330,114,"Нельзя войти в чью-то жизнь, позволить привязаться, а потом умереть... 
Я остаюсь умирать вместе с тобой. (с)",FALSE
2363,132,"Я слышу и забываю. Я вижу и запоминаю. Я делаю и понимаю 

Конфуций",TRUE
3613,175,"Разве не абсурд, что от хороших воспоминаний слёзы на глаза наворачиваются чаще, чем от дурных?

Вальтер Моэрс",FALSE
4341,274,"Я умер где-то 8 лет назад.
Тот день не предвещал ничем беды.
Была короткая весенняя гроза
И город весь взъерошен от воды.

Она молчала. Видимо, ждала.
А гром взрывался в небе, словно зуммер.
Она собрала вещи и ушла.
Она ушла.
И я случайно умер.",TRUE
6003,450,"Иногда для того, чтобы хорошо видеть, необходимо именно отойти, а не приблизиться.

Максим Горький",FALSE
3145,166,"Когда так близко незнакомый человек может подойти - 50 см... Зачем? Там каждый сантиметр можно завоевывать годами. А здесь ты подходишь... с какой вообще радости? 

Земфира",FALSE
4066,195,"Предвкушение счастья красит девушку. 

Маркиз де Сад",FALSE
2289,104,"Я не привыкла быть счастливой и потому не считала счастье чем-то обязательным для себя.

Мерлин Монро",TRUE
3884,190,"Словно нашел то, что давно искал, а оно оказалось совершенно ненужным и вдобавок сломанным.

Г.Л. Олди",FALSE
2450,115,"Я постоянно думаю, не сделает ли кто-нибудь фильм о том, что творится в моей голове.

Рю Мураками. «Все оттенки голубого»",TRUE
2189,131,"Бросаться с головой в непонятную авантюру – это глупость высшей степени. Но все же такая соблазнительная глупость!

Олег Рой. Скользящий странник",FALSE
4271,191,"Неужели ты думаешь, если закрыть эту тему, боль уйдет?

Элис Сиболд. ""Милые кости""",FALSE
2907,153,"Я хочу быть немного Бродским - 
Ни единого слова зря. 

Вера Полозкова. ""Непоэмание"".",TRUE
2880,133,"Ночь не так черна, как человек.

В. Гюго",FALSE
4388,263,"Перестала ли я Вас любить? Нет. Вы не изменились и не изменилась — я. Изменилось одно: моя болевая сосредоточенность на Вас. Вы не перестали существовать для меня, я перестала существовать в Вас. Мой час с Вами кончен, остается моя вечность с Вами. 

Марина Цветаева",TRUE
3768,113,"Я любил. не стоит в старом рыться.

В. Маяковский",TRUE
1592,135,"#M_books

""Ночь нежна"" - удивительно тонкий и глубоко психологичный роман американского классика, который многие критики ставят даже выше ""Великого Гэтсби"", а сам автор называл ""самым любимым своим произведением"". И это не случайно: книга получилась во многом автобиографичной, Фицджеральд описал в ней оборотную сторону своей внешне роскошной жизни с женой Зельдой. Вожделенная американская мечта, обернувшаяся подлинной трагедией. В историю моральной деградации талантливого врача-психиатра он вложил те боль и страдания, которые сам пережил в борьбе с шизофренией супруги... Но эта книга не о болезни или смерти - она о любви.",FALSE
4410,275,"Стояли последние дни сентября, когда без всяких видимых причин  жизнь становится такой печальной.

Рэй Брэдбери. Озеро",FALSE
2619,109,"— А знаешь, Андрей, всего больше те люди шутят, у которых сердце ноет..
— Будь твоя правда, — вся Россия со смеху помирала бы…

Максим Горький. Мать",FALSE
2473,121,"Гордо глядя ей прямо в глаза , он заявил , что уезжает. Она сразу поняла , что будет скучать по нему, как и по всем тем, близким и далеким, кого она любила и кто всегда почему-то исчезал из ее жизни.

Марк Леви ""Где ты?""",FALSE
490,3,"Совершенно случайно увидела у  вас музыку,которая играет на данный момент,даже не заглядывала никогда...а тут зашла..трек за треком..эти чудесные мелодии..звуки...это просто незабываемые чувства..когда слушаешь ваши аудиозаписи..и вновь листаешь этот прекрасный паблик,пропитанный чем то живым...",FALSE
2250,92,"Ты понимаешь, что беден, когда сквозь стены твоей квартиры слышишь звуки чужой жизни.

Дуглас Коупленд",FALSE
4858,319,"Мне бы очень хотелось, чтобы люди, которым положено любить друг друга, могли бы сказать друг другу в разгар ссоры:""Пожалуйста, люби меня поменьше, только относись ко мне по-человечески"". 

Курт Воннегут.",FALSE
3211,125,"Мне такая любовь не по силам.

Януш Леон Вишневский.",FALSE
2117,112,"Я не слишком-то смотрю на людей. Это мешает. Если долго смотришь на кого-то, то начинаешь становиться похожим на него. Люди… По большей части я могу обойтись и без них. Они опустошают меня, а не наоборот.

Чарльз Буковски",TRUE
2357,150,"Дельные мысли приходят в мою голову с величавой неторопливостью царственных особ.

Макс Фрай.",FALSE
9618,660,"Если я долго не вижу человека, я начинаю его постепенно забывать. Странная особенность. Другие начинают скучать.",TRUE
2997,131,"Я бесконечно благодарен Вам только за то, что Вы существуете.

Куприн",TRUE
3660,187,"Bсе равно ты не слышишь, все равно не услышишь ни слова, все равно я пишу, но как странно писать тебе снова.

Иосиф Бродский",TRUE
4846,336,"Сегодня людей благодарят за то, что они поступают как люди.

Владимир Понкин",FALSE
9202,115,у меня самые крутые подписчики В-),FALSE
3117,110,"Из забывших меня можно составить город.

Иосиф Бродский",FALSE
2069,62,"Мне было всего двенадцать. Но я знал,как сильно ее люблю. Это была любовь,что не имеет ничего общего ни с плотью,ни с нравственностью.

Рэй Брэдбери.Озеро.",TRUE
6199,418,"Я вообще не понимаю, как можно с кем-то порвать, разве что за какое-то страшное преступление. Сказать «все кончено» — это пошлость и ложь. Ничто не бывает кончено. Даже если совсем не вспоминаешь о человеке, он все равно живет в тебе. Если он что-то значил для тебя, то будет значить всегда.

А. Нотомб.",TRUE
3960,223,"Кто ни о чём не спрашивает, тому не солгут.

Джеймс Джойс",FALSE
2327,116,"«Меня ждут в другом месте» — это гораздо лучше, чем «спокойной ночи».

Макс Фрай. ""Ключ из желтого металла""",FALSE
8211,498,"Когда первый раз встречаешь человека, никогда не знаешь, сколько он пробудет в твоей жизни.Люди приходят и уходят, пьют с тобой кофе, смотрят с тобой кино, прогуливаются по бульвару, смеются, восхищаются, любят, причиняют боль, лгут.

И как бы больно мне не было , когда-то я сяду, закрою глаза и прощу их за всё. (с)",TRUE
4574,237,"Сознание того, что чудесное было рядом с нами, приходит слишком поздно. 

А. Блок",FALSE
5613,301,"Вы никогда не узнаете, что такое настоящая любовь, пока не захотите от нее избавиться.

Фредерик Бегбедер",FALSE
3269,136,"Каждый, кто подавляет в себе любовь, превращается в ничтожество и заболевает.

Фредерик Бегбедер",FALSE
7248,405,"— У тебя руки ледяные.
— Это от сердца.

А.П.Чехов",FALSE
1593,58,"Только потому, что могло быть ещё хуже, нельзя утверждать, что всё закончилось хорошо.

Керстин Гир",FALSE
1666,64,"Надо каждое утро говорить себе: сегодня меня ждет встреча с глупцом, наглецом, грубияном, мошенником.

Марк Аврелий. Афоризмы.",FALSE
3712,186,"Два года человек учится говорить, а потом всю оставшуюся жизнь – молчать. 

Аристотель",FALSE
1218,24,"Я не встречал ни одного человека, который не умел бы терпеливо, как истый христианин, выносить несчастья ближнего своего.

Д. Свифт",TRUE
888,18,"Я не должна была об этом спрашивать. Всю жизнь я задаю вопросы, которые оскорбляют чувства верующих.

Ивлин Во, ""Елена"".",TRUE
5565,400,"Теперь нет ни юношей, ни молодых девушек; двадцатилетние старики и старухи устало бродят по свету, обдумывая пользу жизни, расследуя порок и насмехаясь над чувствами.»

Брэм Стокер",FALSE
4890,359,"Тебе не кажется прекрасным все бросить и уехать туда, где тебя никто не знает? Иногда ведь так и хочется сделать. Нестерпимо хочется.

Харуки Мураками, «Норвежский лес».",FALSE
4056,295,"Случайностей не существует — все на этом свете либо испытание, либо наказание, либо награда, либо предвестие. 

Вольтер",FALSE
4930,281,"Я давно понял, чем девушка красивее, тем больше у нее сдвиг по фазе. У тебя значит вообще не все дома.

""Голубой Валентин""",TRUE
3463,200,"Вышел сегодня на улицу в пять утра, оглянулся. Не правда ли, мир прекрасен без людей в такое время? 

Ф. Достоевский",FALSE
1142,86,"#M_books

…По вечерам я продавал пластинки. А в промежутках рассеянно наблюдал за публикой, проходившей перед витриной. Семьи, парочки, пьяные, якудзы, оживленные девицы в мини-юбках, парни с битницкими бородками, хостессы из баров и другие непонятные люди. Стоило поставить рок, как у магазина собрались хиппи и бездельники – некоторые пританцовывали, кто-то нюхал растворитель, кто-то просто сидел на асфальте. Я вообще перестал понимать, что к чему. “Что же это такое? – думал я. – Что все они хотят этим сказать?”… Роман классика современной японской литературы Харуки Мураками “Норвежский лес”, принесший автору поистине всемирную известность.",TRUE
5569,333,"Моя проблема в том, что ты ее решение.

Фредерик Бегбедер. ""Любовь живет три года""",FALSE
1921,107,"Он был свободен.. да — слишком свободен, слишком легко он ходил по земле. Ему не хватало груза человеческих отношений, от которого тяжелеет поступь, не хватало слёз, прощаний, упрёков, радостей — всего, что человек лелеет…

""Планета людей"" А. Сент-Экзюпери",FALSE
1358,67,"Когда я говорю - одиночество, я имею в виду, что я что-то делаю, а меня не понимают, тогда я одинок.

Евгений Леонов. ""Письма сыну""",TRUE
2368,133,"Некоторые видят в луже только грязь, а некоторые — отражение звёзд.

""Лабиринт Фавна""",FALSE
647,0,"Не передать словами как я люблю М. И правда, каждому человеку тут найдется что-то по душе, по настроению. Вы самая замечательная и понимающая группа. Спасибо вам :3",TRUE
329,0,"Неоднократно хотелось написать Вам ""СПАСИБО!""
И вот я решилась. Иногда мне кажется, что во мне столько всего, о чем я хочу сказать, но это всё так огромно. Я не нахожу слов, не могу выразить, что там внутри. И тогда.. я захожу к вам и чудо(!) это действительно чудо, я вижу отражение души своей в ваших лаконичных строках и цитатах. Это всё неправда, что слова вода. Они имеют свою силу. Помогают жить. До чего трудная задача – передать чувство, ощущение такими словами, на бумаге или вслух, чтобы тот, кто читает или слушает, почувствовал или ощутил то же, что и ты. Это великая задача, Вы с ней справляетесь. Огромнейшее СПАСИБО администратору. Жаль, что нет возможности пожать руку. Мысленно пожимаю Вашу руку.",TRUE
2322,92,"и если я заслужил рай, то и заслужил тебя.

Жорж Санд.",TRUE
2487,159,"Большинство людей достаточно воспитаны, чтобы не говорить с полным ртом, но их не смущает делать это с пустой головой. 

Орсон Уэллс",FALSE
2340,122,"Беда, когда сборище тупоголовых начинает изощряться в остроумии. 

В. Гюго",FALSE
3077,219,"И нигде не найти покой тому, кто не может найти его внутри себя.(c)",FALSE
1874,140,"Большинство людей проживает жизнь, полную тихого отчаяния, проводя большую часть времени на работе, которую они ненавидят, чтобы иметь вещи, которые им не нужны, чтобы произвести впечатление на людей, которые им несимпатичны. 

Оноре де Бальзак ""Утраченные иллюзии""",FALSE
3383,186,"Странно, каких только путей мы не выбираем, чтобы скрыть свои истинные чувства.

Эрих Мария Ремарк",FALSE
2223,136,"Странно, мы безумно злимся, когда правда колет глаза, но так не любим, когда нам врут.

Ю. Щербатых."" Искусство обмана""",FALSE
4589,246,"Если ты не знаешь, целовать девушку или нет, на всякий случай поцелуй.

Я. Ипохорская",FALSE
2657,130,"Наверное, ей показалось неправильным докучать любимому человеку. Если он все равно не сможет ее полюбить, то зачем мучить и мучиться?

Анхель де Куатье.",FALSE
2050,174,"Музыка стоит на втором месте после молчания, когда речь идет о том, чтобы выразить невыразимое

О. Хаксли",FALSE
3150,168,"Ты когда-нибудь чувствовал, что тебе не хватает того, кого ты никогда не встречал? 

Ричард Бах, Мост через вечность",FALSE
2857,172,"Наивность — это дар.

Ремарк",FALSE
2230,144,"Я слышал столько клеветы в Ваш адрес, что у меня нет сомнений: Вы — прекрасный человек!

О. Уайльд",TRUE
3067,163,"Я не хочу в мир взрослых – там все неправда.

Маша, 1 кл.",TRUE
2428,116,"И ничто души не потревожит, 
И ничто ее не бросит в дрожь, — 
Кто любил, уж тот любить не может, 
Кто сгорел, того не подожжешь. 

С.Есенин",FALSE
2904,131,"Я больше не улыбаюсь. Это выше моих сил.

Бегбедер",TRUE
2866,173,"Тогда ночь полностью вступала в свои права и совершала то, чего день совершить не мог, - хватала за сердце.

Эрих Мария Ремарк",FALSE
3003,211,"Пожелавший правды уже страшно силен 

Федор Михайлович Достоевский",FALSE
3951,228,"Или не берись, или доводи до конца. 

Овидий",FALSE
4550,245,"И часто, сидя в первый раз с человеком, посреди равнодушного разговора, безумная мысль: - «А что если я его сейчас поцелую?!»

Марина Цветаева. Записная книжка 3. 1916-1918.",TRUE
4372,212,"Это очаровательно, как все делают вид, что любят друг друга, когда на самом деле не проявляют даже симпатии.

Стивен Чбоски, (Хорошо быть тихоней)",FALSE
8249,589,"Стало модным приписывать себе психиатрические заболевания. Депрессия, шизофрения, паранойя - этого всего у вас нет, вы просто дебилы.

""Лицо со шрамом""",FALSE
4661,330,"Пусть говорят, что угодно, чтобы причинить мне боль. Слишком мало знают они меня, чтобы быть в курсе, что действительно делает мне больно. 

Ницше",FALSE
3587,214,"Человек очень смущается, когда говорит от своего лица. Дайте ему маску, и он скажет вам всю правду.

О.Уайльд ""Портрет Дориана Грея""",FALSE
3220,145,"Мы с ней вполне могли бы быть счастливы, если бы я не думал все время о другой. Ну почему я так по-дурацки устроен, что мне нужны именно те люди, которых со мной нет?!

Фредерик Бегбедер. ""99 франков""",TRUE
3012,169,"Единственная моя ошибка: три четверти жизни я думала, что всё ещё впереди.

А. Фрейндлих",TRUE
2916,173,"Учитесь у всех, не подражайте никому. 

Максим Горький",FALSE
2267,164,"Много бы тут надо сказать, но слова ничего не сказали, а взгляды сказали, что то, что надо бы сказать, не сказано

Лев Николаевич Толстой ""Воскресение""",FALSE
5103,312,"Настанет день, и мы поменяемся местами.

Чарльз Буковски, Хлеб с ветчиной",FALSE
563,1,Великолепный паблик! Включаешь аудиозаписи отсюда же и идёшь листать стену. Комфортно и уютно у вас!,FALSE
3029,168,"Сколько раз человек может погибать и все же оставаться в живых?

Рэй Брэдбери ""451 градус по Фарингейту""",FALSE
4074,183,"Любовью шутит сатана. 

А. С. Пушкин “Евгений Онегин”",FALSE
3737,202,"Немногие люди способны переносить полное одиночество. Я и сам, как вы знаете, не люблю одиночества, но после нескольких попыток пришел к выводу, что общество болтливых дураков еще хуже.

Айрис Мёрдок “Под сетью”",TRUE
2224,110,"Когда я говорю с вами, даже сейчас, я все время говорю не в точности то, что думаю, а то, что может вас заинтересовать и вызвать отклик… К этому так привыкаешь, что уже перестаешь замечать. Да что там, язык вообще машина для изготовления фальши.

Айрис Мёрдок “Под сетью”",TRUE
4495,347,"Так бывало всегда. Стоило мне с великим трудом навести порядок в своей вселенной и начать в ней жить, как она взрывалась, снова рассыпаясь вдребезги.

Айрис Мёрдок “Под сетью”",FALSE
4394,287,"Из того, что вы обижены еще не следует, что вы правы.

Рикки Жерве",FALSE
2867,156,"Мне нравится ночь. Гулять ночью. Идешь, а на улицах ни души. И на мгновение кажется, что ты остался один в этом мире. Незабываемое и прекрасное чувство. (с)",FALSE
4489,250,"Если у тебя есть человек, которому можно рассказать сны, ты не имеешь права считать себя одиноким. 

Фаина Раневская",FALSE
4450,303,"Мы уже не те люди, которыми были в прошлом году, не те и те, кого мы любим. Но это прекрасно, если мы, меняясь, продолжаем любить тех, кто тоже изменился. 

Сомерсет Моэм",FALSE
3431,156,"Сначала тебя игнорируют. 
Потом над тобой смеются.
Потом с тобой борются.
Потом ты побеждаешь.

Махатма Ганди",FALSE
7214,502,"Лучшими людьми в моей жизни всегда оказывались те, про кого при первой встрече думаешь: Господи, что это за псих. 

Арета Франклин.",FALSE
4126,271,"Нет ничего утомительнее, чем присутствовать при том, как человек демонстрирует свой ум. В особенности если ума нет.

Эрих Мария Ремарк.",FALSE
3185,207,"Любого человека,ничего ему не объясняя,можно посадить в тюрьму лет на десять,и где-то в глубине души он будет знать,за что.

Ф.Дюрренматт.",FALSE
